Date,BTC_vs_SPX,BTC_vs_VIX,BTC_vs_GOLD,BTC_vs_TLT,BTC_vs_DXY
2025-07-19,0.5754497806704931,0.5540499471021926,0.6070166722414292,0.3594231979100556,0.6690877343753092
2025-07-20,0.5795863684515199,0.5639626702480507,0.613839060547511,0.38325466807370195,0.6736447079635948
2025-07-21,0.5835928605416937,0.5806515181424968,0.6204992829981837,0.40484586130204203,0.6754831467841913
2025-07-22,0.5690311466620447,0.6011438625105413,0.588652870545217,0.44717942510035885,0.6468988898633934
2025-07-23,0.55234767498557,0.6116721844997034,0.5521006376011951,0.4852081035506933,0.6204014161429354
2025-07-24,0.535789225239481,0.6260709352634996,0.5078698619560843,0.5287328576260493,0.5859431357276047
2025-07-25,0.5181933872207235,0.6399023574562201,0.4649747902772216,0.5706143754941627,0.5484629321020797
2025-07-26,0.4804098299497428,0.6330716832497272,0.4036995176147304,0.5795699360892437,0.4986390234988208
2025-07-27,0.5544739061920683,0.6733198585751097,0.4437832196252708,0.5927842603084666,0.5446979744753598
2025-07-28,0.6058334075644907,0.6950955338195668,0.4654428125092744,0.5995300651483901,0.5534857476371464
2025-07-29,0.671403017568121,0.7197740524270183,0.4899035744769897,0.5853531880240743,0.5575425103376648
2025-07-30,0.7517720449015839,0.7332714578117991,0.487783695646038,0.5194208494379876,0.4378440138637653
2025-07-31,0.7739182747351757,0.7319154166381133,0.4892666435110911,0.5188392213000311,0.32527191495529634
2025-08-01,0.760222210817716,0.6793674955053977,0.4891551348877775,0.4960662242750392,0.16654331226400215
2025-08-02,0.744338956242083,0.6235794411596376,0.4778350733475246,0.4704029189408921,0.031044525554045178
2025-08-03,0.736193370461756,0.583133700524657,0.4698129066340214,0.4560633487752378,-0.06507050407055157
2025-08-04,0.6808998143940603,0.499078629940297,0.43821155252700167,0.4408366419579972,-0.15441642047092718
2025-08-05,0.6140343309902883,0.4132218220531303,0.3941051083867751,0.41029212966844414,-0.24589922356649804
2025-08-06,0.5570603390399039,0.33784753193616307,0.3658204680862915,0.38362073009070924,-0.3177142351547764
2025-08-07,0.5124992604939611,0.2812981679466758,0.34011777978493596,0.3591212104124541,-0.3647625994961294
2025-08-08,0.435290229170192,0.21073898125494203,0.2843255282014151,0.30119813602172824,-0.42381266147819896
2025-08-09,0.3790632446566571,0.16603252051723227,0.23409952432253187,0.27699503920767127,-0.4664549707682029
2025-08-10,0.33680653181800563,0.13923598778044302,0.19691692655779863,0.2645455216202124,-0.49215576584152887
2025-08-11,0.29426613960208625,0.1067959759574901,0.14473916987331423,0.2485641485291422,-0.5126519386743699
2025-08-12,0.23991876105558105,0.06297932508291719,0.09471073412371529,0.22542834888614108,-0.5327085790996865
2025-08-13,0.20238293037467478,0.037471250159272065,0.055114837618041555,0.20006426940828234,-0.5406036061524871
2025-08-14,0.1987457741291298,0.048648526216633306,0.03348454067761712,0.18020365112500422,-0.5116151869412343
2025-08-15,0.21323543300245082,0.07054101779084115,0.020436166999441754,0.16364341290336748,-0.4787234887328158
2025-08-16,0.221106445650282,0.08009969651124098,-0.00018728009642275897,0.12824960566761018,-0.46177658085205725
2025-08-17,0.22825389922818196,0.08571087151599312,-0.017513348514884904,0.10007434422437873,-0.45264884715222176
2025-08-18,0.23702817139145693,0.09375925585821303,-0.026631731792300394,0.04913845859316061,-0.4401555703084324
2025-08-19,0.2572059129708128,0.11230500183116311,-0.036681713150142334,-0.02184270781478623,-0.43359050480085065
2025-08-20,0.2752434750800611,0.12688580475525418,-0.041856816549797775,-0.09665618400904623,-0.4279633381160337
2025-08-21,0.2772987813989094,0.12189423781974947,-0.033067553171833915,-0.18818380821294983,-0.43755439976641997
2025-08-22,0.2964007224674193,0.12885100536056407,0.006942125643753123,-0.3607244229215375,-0.43693372529317775
2025-08-23,0.30086145899169436,0.11954188935413425,0.009087000239489709,-0.46364071416166414,-0.4387575812787802
2025-08-24,0.2910542230525486,0.0993678744940296,0.009621482742118978,-0.5486593610890126,-0.4340633035291011
2025-08-25,0.2832987732661928,0.09114212749808526,0.016506612523729498,-0.5885116977401905,-0.404970933358761
2025-08-26,0.270667224748993,0.08076267514206036,0.005125478892164745,-0.6354081871809929,-0.38722761574687803
2025-08-27,0.26096449595659293,0.07215900610282554,-0.00789939708025037,-0.6718785967641343,-0.37626576978566517
2025-08-28,0.25463378557740474,0.06780828434339284,-0.008906449725539162,-0.6920112025221303,-0.36308767309467765
2025-08-29,0.2541543467785065,0.06777850696759534,0.01186022469017422,-0.7034868405484569,-0.3446608977934977
2025-08-30,0.2564902127771156,0.06920232250438232,0.030658269633798696,-0.715110301854965,-0.33321159505015924
2025-08-31,0.25710515739692436,0.06442230932747454,-0.052109102381572604,-0.72433978538187,-0.3264229609117983
2025-09-01,0.24092598663698728,0.050270790279642256,-0.11899360779948179,-0.7349098460089575,-0.32432773254172464
2025-09-02,0.23293985632722689,0.049169866505110627,-0.13244696128697175,-0.7459875329688369,-0.3172614914990806
2025-09-03,0.23148858742903516,0.05031247464158656,-0.14231371542119187,-0.749662672651601,-0.3155660303033455
2025-09-04,0.23455379930005602,0.054008404308317166,-0.14487502576212333,-0.7573035496938009,-0.31576925556697877
2025-09-05,0.23751838471911238,0.05572357633870636,-0.14410202568784086,-0.7553837761812605,-0.31801481465362946
2025-09-06,0.2402546250047038,0.056921211714587305,-0.14308493787339485,-0.755632271865272,-0.3212244614441144
2025-09-07,0.24338491520171585,0.05985561727665507,-0.14234739709517,-0.7464406935818253,-0.3229001995116424
2025-09-08,0.24731516854744962,0.06774886698335782,-0.14384374871456893,-0.7272705410297088,-0.31655744068762676
2025-09-09,0.2491797273424148,0.07331567801676046,-0.14916093260776583,-0.714666060920394,-0.31153322119482024
2025-09-10,0.24931819464924576,0.07615708825784946,-0.1546145617076708,-0.7012984438549943,-0.3103803320599734
2025-09-11,0.24651062923952788,0.07148296655634451,-0.1515176423222457,-0.6944507888193284,-0.3228003481488286
2025-09-12,0.24186082881165516,0.06373413653649868,-0.15862975519103062,-0.6878511396113359,-0.33931223298478663
2025-09-13,0.24273749424302932,0.0635521539308019,-0.15886887623932802,-0.6848987382877915,-0.3438038729356569
2025-09-14,0.250261931609078,0.07162305899513796,-0.15222247821442608,-0.6892347004023486,-0.33333243308064453
2025-09-15,0.25859483032318503,0.07921002324895439,-0.15777133467221402,-0.69437275092237,-0.3199882527183714
2025-09-16,0.26852689118640183,0.0888726134684995,-0.1588180516872184,-0.6986599505940333,-0.3106592199126899
2025-09-17,0.27905806226464175,0.0988432751152945,-0.16031383836005048,-0.7029358231667726,-0.29967794906829287
2025-09-18,0.30489132810494024,0.12522200176740683,-0.1647317960556358,-0.7168135263736974,-0.2775307683604736
2025-09-19,0.32342769438204017,0.14435680999773778,-0.1780308675897001,-0.7272003844761344,-0.26137805861687124
2025-09-20,0.33908290317629813,0.160165824912531,-0.19093431537298178,-0.7368395097606839,-0.2454462783139589
2025-09-21,0.3569513367297031,0.17898586532450464,-0.18910253282914866,-0.7456720080224202,-0.22883875695627662
2025-09-22,0.37671933404815183,0.20298897335674346,-0.17697266348660506,-0.751863810867087,-0.21072036467323974
2025-09-23,0.3922369359179305,0.22758591625995117,-0.15587938054833614,-0.7515013691060926,-0.19009484542256413
2025-09-24,0.4097011467237495,0.2537652104444077,-0.15144799260030525,-0.7502736145581665,-0.17973769712231694
2025-09-25,0.4127765878318082,0.2544955096146121,-0.14724609809299793,-0.7457967708843424,-0.18652348194771123
2025-09-26,0.4207249065552632,0.2590453466734385,-0.14508119471938186,-0.7380122504863825,-0.18452054435076418
2025-09-27,0.4257221658333979,0.2599618151132736,-0.143026623666729,-0.7278242306676893,-0.1833416206397729
2025-09-28,0.40052237698070586,0.23489079492863923,-0.14128018354338698,-0.6929891726247641,-0.17696427682972216
2025-09-29,0.37251096441582754,0.2118078918701672,-0.15727914567645987,-0.6883029742851171,-0.17201569927317611
2025-09-30,0.371845983912876,0.22028891012681073,-0.1472330803914281,-0.6591656522847805,-0.1455450472567364
2025-10-01,0.35435068548331883,0.21801260303520803,-0.1361729501528252,-0.6436210211857782,-0.11878580774274759
2025-10-02,0.3355255981630867,0.21329265263611474,-0.12281044590290913,-0.6313428336014665,-0.09398171708535229
2025-10-03,0.33723641473166044,0.22679717110857653,-0.10476839634866093,-0.6256528897490424,-0.06603000471500635
2025-10-04,0.3454375264972611,0.24428959252361063,-0.0894580461499592,-0.6197220102117731,-0.03375486918724407
2025-10-05,0.3567513882579093,0.2637383594635715,-0.07644270444072722,-0.6096665135261135,0.00533617508968791
2025-10-06,0.36598798237351815,0.27942693670550117,-0.058534257327271,-0.6019653281710143,0.0383416614300403
2025-10-07,0.3756928722168117,0.29476733528296356,-0.026196937212753717,-0.5985199791792322,0.07191550541529373
2025-10-08,0.38881479406899444,0.316079750596769,0.004150085578212712,-0.5937014839384437,0.10963220598451154
2025-10-09,0.3950551975440534,0.3301347032976471,0.046121785670241416,-0.5922081163833475,0.13862736337141773
2025-10-10,0.4801150985973236,0.4129589410320939,0.20698337746394635,-0.5651700662682598,0.17769986897853363
2025-10-11,0.5631833818398733,0.4963455646332714,0.328753149497097,-0.5394865656860947,0.226584496056162
2025-10-12,0.6294656509811346,0.5666225162699577,0.4126055785762828,-0.5159898824108679,0.260563060218919
2025-10-13,0.6762289760587101,0.6179297608929175,0.4912136883101607,-0.5122756542229817,0.26823889398331646
2025-10-14,0.7165492413681251,0.6669960821170322,0.5460845384615305,-0.5150363757498237,0.27658411691120194
